author_date_unix_timestamp,fix,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1536893068.000000,0,1,1,1,0,7,0,5381,331,0.245498,896,47,5.073358,47,0,0
1536894495.000000,0,1,1,1,0,1,0,9797,329,13.873727,94,89309,1.072079,88775,0,0
1536895957.000000,0,1,1,2,0.970951,14,6,1981.5,326,4.645266,72,406.5,1.121044,407,0,0
1536896161.000000,0,1,1,2,0.696212,7,9,552,331,4.860475,121,267.5,1.111809,268,0,0
1536903649.000000,0,1,1,1,0,4,1,2961,331,0.367963,89,33,3.717665,33,1,70.585764
1536903870.000000,0,1,1,1,0,0,1,341,329,0.183796,5,408,6.440806,408,0,0
1536906324.000000,0,1,2,3,1.289609,7,10,2300.333333,329,0.150934,44,1874,4.092437,1802,0,0
1536913492.000000,0,1,1,1,0,3,0,184,326,14.390069,18,414,1.069492,409,0,0
1536914128.000000,0,1,1,1,0,12,16,1594,331,0.422407,136,8,3.367383,8,0,0
1536914529.000000,0,1,1,1,0,9,15,2670,329,14.105602,45,4,1.070894,4,0,0
1536915812.000000,0,1,1,1,0,1,1,134,322,1.000486,47,89310,1.999514,88776,0,0
1536917215.000000,0,1,5,9,2.966265,23,22,1012.888889,326,89.606642,373,65,1.076547,69,0,0
1536917405.000000,1,1,2,3,1.20968,69,2,619.666667,326,1.526123,173,89312,1.842632,88779,1,243.620475
1536922594.000000,0,1,1,2,0.438483,189,109,1612,331,28.7539,85,9.5,1.017468,10,1,31.881806
1536931436.000000,0,1,1,1,0,87,78,101,307,69.797951,13,415,1.014327,410,0,0
1536938955.000000,0,1,1,1,0,5,4,4038,321,20.612801,171,89314,1.048514,88780,0,0
1536940424.000000,1,1,1,1,0,1,1,1855,329,0.790972,122,1,2.264267,1,0,0
1536941082.000000,0,1,1,1,0,1,5,397,328,1.920058,52,335,1.520818,335,0,0
1536943881.000000,0,1,1,1,0,124,34,74,293,87.535266,9,143,1.011424,140,0,0
1536944123.000000,1,1,1,1,0,1,0,325,329,2.732338,221,28,1.365987,6,0,0
1536945971.000000,1,1,3,3,1.392147,9,0,302,326,26.029317,16,4409,1.149438,4301,0,0
1536947085.000000,0,1,1,2,0.833765,49,19,1138,329,2.08588,146,935.5,1.359561,936,1,161.243657
1536947172.000000,1,1,1,1,0,5,4,702,1,0.823854,1,1055,2.213807,1045,0,0
1536947330.000000,0,1,3,3,1.071574,328,66,4267,326,0.961076,287,89316,1.661472,88783,0,0
1536947407.000000,0,1,1,1,0,1,1,1070,289,93.543194,20,495,1.01069,495,0,0
1536947603.000000,0,1,5,8,2.50738,7,6,126.875,331,248.538345,90,89321.5,1.001674,88791,0,0
1536948216.000000,0,1,1,2,0.922825,261,29,1979,328,13.885301,11,89326.5,1.147801,88793,1,16.037604
1536948923.000000,0,1,2,2,0.329041,119,30,3194,326,0.018437,175,89328.5,41.677966,88795,0,0
1536949426.000000,0,1,1,1,0,34,19,2523,331,1.882998,152,448,1.531068,448,1,221.252569
1536949708.000000,1,1,6,16,3.209682,461,28,834.5,333,111.758413,1516,107.5,1.086793,115,1,104.3911
1536950522.000000,0,1,1,2,0.963536,104,30,1184,331,0.780185,104,305.5,1.96131,306,1,24.144387
1536952293.000000,0,1,1,1,0,4,4,2530,330,0.849086,719,1916,2.177737,1894,0,0
1536952756.000000,0,1,3,3,1.524317,8,11,4384,326,0.050509,292,89331,11.618081,88798,0,0
1536952823.000000,0,1,1,1,0,16,18,3831,324,1.23338,369,89333,1.81078,88799,0,0
1536953661.000000,0,1,1,2,1,2,0,547.5,326,128.363414,10,54.5,1.004095,55,0,0
1536953811.000000,0,1,2,3,1.378783,12,9,2299.333333,329,0.549618,47,2190,2.111883,2191,0,0
1536953887.000000,0,1,2,2,1,2,2,238,324,9.867558,446,311.5,1.076007,276,0,0
1536954271.000000,0,1,1,1,0,3,0,2814,331,2.490359,158,4779,1.401549,7,0,0
1536954777.000000,0,1,1,1,0,2,0,56,327,6.802755,1,994,1.146999,979,0,0
1536957084.000000,0,1,1,1,0,1,1,207,329,1.540521,17,1876,1.649131,1803,0,0
1536958153.000000,0,1,1,1,0,220,106,6670,326,0.062465,116,89334,17.008894,88800,0,0
1536959234.000000,0,1,1,1,0,20,1,828,326,1.793194,91,1877,1.557664,1804,0,0
1536959705.000000,0,1,2,4,1.333081,71,0,2527.75,331,7.086895,184,142.5,1.123566,144,0,0
1536962455.000000,0,1,2,8,1.967539,84,73,1004.25,326,34.906256,323,72.5,1.024854,73,1,160.358773
1536963369.000000,0,1,1,1,0,0,10,127,326,9.051887,12,3195,1.110474,3166,0,0
1536963811.000000,0,1,1,1,0,3,0,795,326,0.943287,51,1878,2.060123,1805,0,0
1536965953.000000,1,3,3,8,2.413153,58,26,172.5,368,12.833691,63,777.5,1.018237,9,1,3.208183
1536966520.000000,0,1,1,2,0.751843,172,125,1709.5,326,1.804797,60,1084.5,1.672295,1085,1,49.039549
1536966727.000000,1,1,1,1,0,6,7,1274,322,23.043738,105,89335,1.043396,88801,0,0
1536967428.000000,1,1,1,1,0,1,1,2235,325,9.041088,201,89336,1.110606,88802,0,0
1536967536.000000,1,1,2,2,0.721928,12,3,506,326,5.19849,49,101.5,1.109757,102,1,5.776956
1536968605.000000,0,1,1,2,0.959055,88,9,1979.5,329,0.721655,202,337.5,2.879374,338,1,34.951042
1536971386.000000,1,1,1,1,0,4,4,2317,324,4.568102,93,207,1.218909,207,0,0
1536973962.000000,0,2,4,6,2.481667,31,13,397.333333,368,1.914898,139,242.5,1.238056,123,1,3.67316
1536974572.000000,0,1,1,1,0,4,3,1897,329,0.069062,124,1365,15.479638,1358,1,34.881979
1536983218.000000,0,1,2,4,1.431774,44,36,988.25,330,21.064714,317,18.5,1.022136,20,0,0
1536998542.000000,1,1,1,1,0,1,1,2235,325,0.360116,202,9,3.776885,9,0,0
1537002116.000000,0,1,1,1,0,1,1,134,322,0.998889,48,89337,2.001112,88803,0,0
1537016652.000000,0,1,2,2,0.994985,16,8,672.5,307,48.060752,65,3196.5,1.010653,3168,0,0
1537033135.000000,1,1,1,1,0,11,1,2817,331,0.912778,159,70,2.095557,2,0,0
1537070567.000000,0,1,1,1,0,4,5,2364,326,1.204248,44,9,1.830394,9,1,0.902847
1537086342.000000,0,1,1,1,0,2,2,665,307,3.009306,12,1,1.332303,1,0,0
1537086872.000000,0,1,1,1,0,0,1,665,307,0.006134,13,2,164.018868,2,0,0
1537089090.000000,0,1,1,1,0,1,1,134,322,1.006644,49,89338,1.9934,88804,0,0
1537122026.000000,0,1,1,2,0.63213,128,4,8597.5,329,9.570324,142,34.5,1.215987,35,1,68.058252
1537124512.000000,0,1,1,4,1.606769,863,0,159.25,331,0.707234,97,1918.5,1.35349,1898,1,25.211296
1537130304.000000,0,1,1,2,0.985228,8,6,751,331,7.104421,170,89339.5,1.159776,88806,0,0
1537136471.000000,0,1,2,2,1,2,2,124.5,326,17.091337,32,0.5,0.514627,1,0,0
1537137590.000000,0,1,1,1,0,3,2,1264,332,-14.919433,90,0,0,0,0,0
1537144867.000000,1,1,1,1,0,1,2,456,198,206.236921,52,1283,1.004849,1244,0,0
1537145265.000000,0,1,1,1,0,18,0,502,323,6.133102,32,1284,1.16305,1245,0,0
1537146414.000000,0,1,1,1,0,1,1,455,198,0.017905,53,1285,56.850032,1246,0,0
1537146436.000000,0,1,1,1,0,19,1,520,323,0.013553,33,1286,74.783091,1247,0,0
1537148573.000000,1,1,1,1,0,3,3,2363,326,0.902847,45,10,2.107607,10,0,0
1537152617.000000,1,1,1,1,0,4,3,389,332,4.181597,4,1921,1.239143,1899,0,0
1537153913.000000,0,1,1,1,0,6,1,161,308,16.237269,9,378,1.061587,378,0,0
1537155875.000000,0,1,3,5,0.423712,126,6,3548.6,328,3.972655,311,89343,1.100518,88811,0,0
1537162935.000000,0,1,2,3,1.248777,62,29,3966.333333,331,6.113465,1023,7,1.137617,8,1,333.060382
1537169952.000000,0,1,7,14,2.621838,240,0,1415.714286,332,7.541563,916,89352.5,1.046831,88825,1,16.232627
1537170204.000000,0,1,1,1,0,9,13,2888,331,2.865856,67,11,1.348936,11,0,0
1537174783.000000,0,1,3,5,0.423712,126,6,3572.6,328,0.218843,316,89362,3.086736,88830,0,0
1537174913.000000,0,1,1,1,0,1,1,134,322,0.993322,50,89365,2.006723,88831,0,0
1537175530.000000,1,1,1,1,0,1,1,703,1,2.643032,2,0,0,0,0,0
1537177818.000000,0,1,1,2,1,4,4,47,331,4.672419,6,67.5,1.160516,67,0,0
1537179158.000000,1,1,3,11,3.122422,37,28,372.454545,332,27.972594,209,421,1.006524,421,0,0
1537190956.000000,0,1,1,1,0,1,1,143,329,5.589201,1,89366,1.178916,88832,0,0
1537197703.000000,0,1,2,4,1.586847,206,94,1884,328,22.520417,67,89368.5,1.106376,88836,1,0.502546
1537200529.000000,0,1,1,2,0.994622,148,49,144.5,328,3.755336,7,89371.5,1.199716,88838,0,0
1537200825.000000,0,1,1,1,0,0,1,258,329,5.703426,1,89373,1.175333,88839,0,0
1537201274.000000,0,1,5,18,2.700079,299,273,640.333333,333,5.826527,1093,1179.5,1.034003,1187,1,0.463715
1537202604.000000,1,1,1,1,0,1,1,212,332,4.4014,22,1879,1.2272,1806,0,0
1537203554.000000,0,1,2,2,0.988378,40,31,1860,326,25.327622,49,2.5,1.115689,3,1,0.059201
1537203940.000000,0,1,1,1,0,2,2,7508,329,0.948079,48,36,2.054765,36,0,0
1537204395.000000,0,1,1,1,0,0,1,2433,326,0.009734,27,4,103.734839,4,0,0
1537205840.000000,0,1,1,1,0,1,1,890,323,3.859676,35,101,1.259089,101,0,0
1537208556.000000,0,1,8,8,3,8,8,104.375,305,31.80875,219,1452.5,1.010012,1449,0,0
1537208669.000000,1,1,1,1,0,2,2,1296,326,0.059201,24,5,17.891496,5,1,114.220521
1537209410.000000,1,1,2,3,1.438358,77,31,3811.666667,326,34.876914,287,485,1.03856,486,0,0
1537211248.000000,0,1,2,2,1,2,2,446.5,327,9.771169,28,52.5,1.076756,53,0,0
1537211928.000000,0,1,1,3,1.505241,24,8,545,326,20.244919,158,82,1.178653,81,0,0
1537212003.000000,0,1,1,1,0,165,50,5498,326,3.000544,144,89374,1.333273,88840,0,0
1537212198.000000,0,1,1,3,1.546632,13,5,672,331,8.839097,194,171,1.540082,172,1,50.304479
1537212283.000000,1,1,2,4,2,4,4,2975,331,11.291348,288,95.5,1.031518,97,0,0
1537212742.000000,0,1,1,1,0,2,2,1049,329,9.946944,112,1457,1.100533,1450,0,0
1537214246.000000,0,1,1,1,0,8,0,2192,331,6.283194,74,173,1.159155,173,0,0
1537215111.000000,0,1,1,2,0.999249,30,1,55.5,329,5.868773,2,89375.5,1.127795,88842,1,368.132998
1537215711.000000,0,1,2,9,2.935829,35,35,632.111111,332,6.562347,83,89381,1.034821,88851,1,38.084549
1537215838.000000,0,1,1,1,0,1,0,1049,329,0.035833,113,339,28.906977,339,0,0
1537215869.000000,0,1,17,22,3.919956,132,132,493.363636,334,140.992926,215,89396.5,1.003683,88873,0,0
1537216272.000000,0,1,1,1,0,14,4,2079,322,9.900023,28,995,1.10101,971,0,0
1537216300.000000,0,1,2,2,0.923842,29,30,2701,324,14.902303,408,89408.5,1.035464,88875,0,0
1537216353.000000,0,1,1,1,0,1,1,1073,332,4.560532,46,89410,1.219273,88876,0,0
1537218512.000000,0,1,1,1,0,3,2,244,262,64.898565,14,89411,1.015409,88877,0,0
1537219213.000000,0,1,1,1,0,14,2,492,326,6.121412,23,1143,1.163361,1113,0,0
1537219457.000000,0,1,5,6,2.065412,95,50,2281.166667,329,6.772257,429,1368.5,1.038926,1364,1,32.047662
1537221994.000000,1,1,1,1,0,17,16,1322,326,17.149826,59,19,1.05831,19,0,0
1537222282.000000,0,1,2,3,0.323833,430,0,3477.333333,331,29.146011,1080,60,1.974375,61,0,0
1537222295.000000,1,1,1,1,0,2,3,521,323,4.008681,48,89412,1.249459,88878,0,0
1537223279.000000,0,1,1,2,0.672295,12,5,439.5,313,22.626169,97,1056.5,1.02572,1047,0,0
1537223435.000000,0,1,3,5,1.085775,200,200,110.2,307,101.194861,19,89415,1.021911,88883,0,0
1537223532.000000,0,1,3,10,2.532989,281,145,941,332,47.638878,143,729.5,1.197276,734,1,0.2036
1537224390.000000,0,2,8,11,1.876931,26,1000,429.181818,335,116.74098,849,501,1.040718,505,0,0
1537224612.000000,1,1,2,4,1.902683,23,2,1597.5,326,18.401534,215,938.5,1.025741,940,0,0
1537225003.000000,1,1,1,1,0,4,3,1866,332,4.068368,77,89418,1.245799,88884,0,0
1537226683.000000,0,2,3,6,2.374028,21,21,292.333333,368,16.240428,100,181.5,1.0482,82,1,101.904815
1537227084.000000,0,1,10,18,2.560783,679,82,4665.555556,331,14.219833,549,1197.5,1.01814,1205,1,92.272384
1537227132.000000,0,1,2,10,2.82871,122,10,88.4,327,17.795074,22,311.5,1.023814,316,0,0
1537227698.000000,0,1,1,2,0.873981,115,4,353,326,50.323513,8,89419.5,1.025174,88886,1,87.702488
1537227716.000000,0,1,2,16,3.732604,88,231,478.3125,333,9.861768,317,1214.5,1.012874,1221,1,181.725868
1537228279.000000,0,1,1,1,0,1,0,209,289,45.358333,16,89421,1.022047,88887,0,0
1537229171.000000,1,1,2,2,0.875663,76,12,1009,326,8.65798,137,20.5,7.048103,21,0,0
1537230042.000000,0,1,1,1,0,1,3,115,289,4.866725,2,89422,1.205477,88888,0,0
1537230160.000000,0,1,2,2,0.970951,4,6,510.5,326,3.03963,51,103.5,1.246741,104,1,2.737326
1537230369.000000,0,1,1,1,0,13,1,38583,325,5.914815,767,89423,1.169067,88889,0,0
1537231178.000000,0,2,2,3,0.938099,199,1,138.666667,368,1.429641,58,783,1.233159,11,0,0
1537231776.000000,1,1,6,32,4.415868,628,577,517.9375,333,58.455736,1613,89439.5,1.002612,88921,1,0.818773
1537231850.000000,0,1,1,1,0,5,1,1209,307,2.490718,54,269,1.401491,269,0,0
1537232021.000000,0,1,2,3,1.280672,15,21,1467.333333,329,7.55086,241,1145,1.050931,1116,0,0
1537232126.000000,0,1,1,1,0,1,1,5999,329,5.384965,803,89456,1.185702,88922,0,0
1537234965.000000,0,1,3,7,2.128775,61,24,788,331,32.865078,306,1150,1.076906,1123,1,269.921586
1537235155.000000,0,1,1,4,1.611775,1464,1151,1531.5,332,2.241004,511,89458.5,1.175228,88926,1,352.8536
1537235674.000000,0,1,3,3,1.23856,50,14,1230,326,3.570015,59,1087,2.560815,1088,1,50.984433
1537238454.000000,1,1,1,1,0,1,1,192,308,46.446088,10,41,1.02153,41,1,2.157407
1537239401.000000,0,1,1,1,0,2,0,187,210,328.006192,15,208,1.003049,208,0,0
1537241123.000000,1,1,1,3,1.492614,13,15,2227,332,0.2036,38,736,4.001535,737,0,0
1537241339.000000,1,1,1,1,0,1,1,365,333,0.463715,2,1223,3.156496,1222,0,0
1537243140.000000,1,1,1,1,0,3,3,80,368,3.208183,2,785,1.311703,17,1,42.863958
1537243279.000000,0,1,2,4,1.877387,43,13,274.25,332,8.858339,101,1923.5,1.050197,1903,0,0
1537247211.000000,0,1,2,2,0.811278,3,1,888.5,329,3.730637,50,409.5,1.190001,410,0,0
1537247342.000000,0,1,6,32,4.415868,577,628,519.53125,333,0.180162,1645,89476.5,1.703966,88958,1,0.638611
1537247827.000000,1,1,1,1,0,9,0,132,333,0.005613,8,42,179.14433,40,0,0
1537250988.000000,0,1,2,6,1.492679,661,509,177.5,331,153.526437,114,2738.5,1.053575,2739,1,126.652292
1537255137.000000,0,1,1,1,0,2,1,343,307,73.449456,35,4278,1.013615,78,0,0
1537255178.000000,0,1,1,1,0,1,1,344,307,0.000475,36,4279,2108.317073,79,0,0
1537258574.000000,1,1,1,1,0,38,38,818,323,17.547477,14,0,0,0,0,0
1537261471.000000,0,1,1,1,0,1,1,134,322,1.001829,51,89493,1.998175,88959,0,0
1537273375.000000,0,1,4,6,1.624901,102,31,262,329,6.543125,6,575.5,1.062406,578,0,0
1537278680.000000,0,1,1,2,0.253878,47,0,23,278,73.264225,5,211.5,1.006825,212,1,86.397315
1537284000.000000,1,1,1,1,0,90,70,4929,320,11.683877,105,1,1.085588,1,1,50.113657
1537285651.000000,0,1,1,18,3.251015,440,395,356.611111,333,3.339612,234,1118.5,1.149354,1102,1,27.215231
1537286215.000000,0,1,1,1,0,3,3,129,331,5.098565,2,69,1.196134,68,1,5.673912
1537288122.000000,0,1,1,2,0.998636,23,0,245,329,6.713808,2,579.5,1.11171,580,1,78.878912
1537289523.000000,0,1,1,1,0,8,7,5014,331,0.893981,95,98,2.118591,98,0,0
1537291323.000000,1,3,7,14,3.144111,372,178,241.571429,368,4.226563,193,252.5,1.05175,30,1,99.494236
1537293079.000000,0,1,1,1,0,2,3,5015,331,0.041157,96,91,25.296963,91,0,0
1537295032.000000,0,1,4,4,1.676659,56,68,278.5,331,10.611863,12,71.5,1.090709,72,0,0
1537295301.000000,0,1,1,1,0,10,10,7508,329,1.057419,49,37,1.945699,37,0,0
1537298063.000000,0,1,1,1,0,5,4,2564,331,0.821516,86,0,0,0,1,3.02147
1537298304.000000,0,2,2,3,0.583473,44,46,204.666667,368,0.776921,61,787,1.78658,13,0,0
1537299649.000000,0,1,1,1,0,25,13,4841,326,1.044433,157,427,1.957457,422,0,0
1537300544.000000,0,1,2,2,0.94566,10,1,647.5,325,17.876233,47,200.5,1.042025,201,0,0
1537300779.000000,0,1,1,1,0,5,2,1029,329,0.79581,115,1661,2.256581,1660,0,0
1537301123.000000,1,1,1,1,0,5,6,410,326,10.762118,3,1926,1.092919,1904,0,0
1537302518.000000,1,1,6,32,4.415868,628,577,518.21875,333,0.638436,1678,89509.5,1.198603,88991,1,1.739861
1537306897.000000,0,1,1,2,1,39,45,3413,326,7.858762,212,89526.5,1.076425,88993,0,0
1537308864.000000,0,1,1,4,1.793428,101,2,127.75,327,3.503342,17,318.5,1.50235,320,1,174.711319
1537309499.000000,0,1,1,1,0,4,0,1804,331,8.118866,235,187,1.12317,187,0,0
1537309640.000000,0,1,1,18,3.251015,395,440,359.111111,333,0.27765,252,2770.5,1.699342,2759,1,1.922708
1537309667.000000,0,1,1,1,0,4,0,2235,325,3.600984,203,693,1.277702,693,0,0
1537310564.000000,1,1,1,3,1.428016,147,13,675.333333,331,14.985525,99,1928,1.068441,1907,1,23.238137
1537312238.000000,0,1,3,3,0.335339,210,83,4460,328,2.194657,298,89529,1.195356,88996,0,0
1537313786.000000,0,3,5,10,2.628438,213,63,653.9,368,7.649645,331,4.5,0.91949,1,1,154.740625
1537313952.000000,0,1,2,2,0.918296,5,1,1070,328,4.327199,100,89531.5,1.12876,88998,0,0
1537314299.000000,0,1,1,1,0,3,1,469,290,57.093322,2,9,1.017515,9,0,0
1537314305.000000,0,1,1,1,0,44,23,4949,320,0.350752,106,2,3.851015,2,1,49.762905
1537315112.000000,0,1,1,3,1.038659,222,8,1639.333333,331,34.735714,356,488,1.078385,489,0,0
1537316573.000000,0,1,1,2,0.543564,4,12,1379.5,325,0.585556,253,1089.5,7.682375,1090,0,0
1537317293.000000,0,1,3,3,0.608264,73,0,1503.333333,330,52.355212,48,1881,1.006928,1809,1,231.701979
1537318243.000000,0,1,1,1,0,3,3,259,326,8.035324,10,490,1.12445,490,0,0
1537318580.000000,0,1,1,1,0,892,94,32310,307,6.919144,296,89533,1.144527,88999,0,0
1537319923.000000,0,1,2,5,1.694403,95,20,805.4,333,6.17366,311,198,1.0579,200,1,30.884861
1537320697.000000,0,1,1,1,0,22,0,816,332,1.215116,12,2780,1.822967,2760,0,0
1537324767.000000,0,1,4,8,2.019215,477,127,1496.25,326,41.386904,316,1131.5,1.037684,1110,0,0
1537327987.000000,0,1,5,6,1.305114,885,2,1963.333333,332,1.313825,1533,242.5,1.387159,244,1,1.667153
1537328031.000000,1,1,1,1,0,1,1,310,210,286.434514,16,1287,1.003491,1248,0,0
1537328626.000000,0,1,2,4,1.896,304,195,1041.75,333,16.642109,196,1225.5,1.028655,1226,1,1.702963
1537332001.000000,1,1,1,2,0.721928,1,9,333,326,19.891713,21,191.5,1.025312,184,0,0
1537332749.000000,0,1,1,2,0.977418,21,13,2591,331,3.312737,558,188.5,1.154127,189,0,0
1537333627.000000,0,1,2,3,1.01915,109,180,1904,331,16.555509,432,10,1.03084,11,0,0
1537335176.000000,1,1,2,5,1.929961,28,27,1534.4,326,54.074319,267,195,1.00867,189,1,0.671447
1537335218.000000,0,1,4,5,0.949721,172,6,214.8,331,105.728421,113,33,1.096001,35,1,23.666979
1537345807.000000,0,1,1,2,0.985228,3,4,421,329,159.082674,29,89534.5,1.003166,89001,0,0
1537347355.000000,0,1,2,11,2.47785,605,2,513.181818,326,18.958477,578,182,1.018814,187,0,0
1537349216.000000,0,1,1,1,0,3,2,3086,326,0.021539,172,188,47.426652,188,0,0
1537349282.000000,0,1,1,1,0,0,4,87,308,70.05412,5,189,1.014275,189,0,0
1537349417.000000,0,1,1,1,0,1,1,134,322,1.017894,52,89536,1.982421,89002,0,0
1537352068.000000,0,2,8,9,1.303526,330,322,1320.777778,332,22.330112,1135,89541,1.075104,340,0,0
1537358808.000000,0,1,1,3,0.699843,30,0,281.333333,328,25.648059,9,89547,1.017613,89013,0,0
1537359657.000000,0,1,1,3,1.294626,0,35,400.333333,332,18.475721,41,191,1.030938,192,0,0
1537362343.000000,1,1,1,1,0,1,2,143,322,27.62463,6,428,1.0362,423,0,0
1537364263.000000,0,1,1,1,0,73,32,1245,322,14.690683,20,67,1.06807,67,0,0
1537364287.000000,0,1,1,1,0,1,3,1483,331,8.752986,55,193,1.114247,193,0,0
1537369949.000000,0,1,3,62,3.259786,518,164,159.467742,331,24.429358,785,1439.5,1.028226,1469,1,22.55081
1537370347.000000,0,1,4,8,2.019215,127,477,1540,326,0.527546,324,1139.5,1.643985,1118,0,0
1537370447.000000,0,1,1,1,0,1,0,611,326,19.6789,21,89549,1.050816,89014,0,0
1537373367.000000,0,1,1,1,0,12,0,134,275,97.552766,18,198,1.010251,190,0,0
1537373916.000000,1,2,2,3,1.430215,37,9,352.333333,368,14.48113,59,646,1.104074,103,0,0
1537374513.000000,0,1,2,5,2.138376,78,57,3648,332,1.308597,301,89552,1.31175,89019,1,70.773125
1537374799.000000,0,1,6,8,2.410513,491,181,180.125,339,58.668273,77,1186.5,0.989028,1172,1,285.84735
1537377633.000000,0,1,3,4,0.904479,136,67,714.75,332,12.024965,123,430.5,2.224547,427,1,0.071458
1537378126.000000,0,2,3,7,2.372086,19,4,872,368,5.707378,305,13,1.182669,9,0,0
1537378368.000000,0,1,1,1,0,210,82,5746,332,0.044618,147,89555,23.412451,89020,1,230.00647
1537379033.000000,1,1,1,3,0.744719,110,194,565,326,18.852346,60,451,1.086201,452,0,0
1537379195.000000,1,1,1,1,0,2,0,398,326,22.803229,29,678,1.043853,665,1,197.12184
1537379351.000000,1,1,2,3,1.286572,38,9,602,326,16.123005,92,1663,1.065819,1663,0,0
1537379860.000000,1,1,1,1,0,1,0,284,322,33.841632,6,89556,1.029549,89021,0,0
1537380116.000000,0,1,1,1,0,1,3,439,327,14.208391,69,89557,1.070381,89022,0,0
1537380400.000000,1,1,1,2,0.947435,35,6,567.5,326,6.733947,25,11.5,1.33562,12,1,1.196528
1537380533.000000,1,1,7,13,2.961964,957,46,578.307692,329,15.881724,233,89564,1.008305,89035,0,0
1537381312.000000,0,1,1,1,0,1,1,767,324,12.747708,19,704,1.078445,634,0,0
1537382584.000000,0,1,2,4,1.591023,24,13,1206.25,326,4.834948,122,321.5,7.157138,320,0,0
1537383033.000000,0,1,1,3,1.11984,19,18,140.333333,326,0.5539,31,200,2.103287,193,1,79.241019
1537383207.000000,0,1,1,4,1.24642,82,12,1146.25,331,12.886632,379,169.5,2.650528,171,0,0
1537383807.000000,1,1,1,1,0,2,1,247,332,0.071458,23,433,14.994169,428,0,0
1537383889.000000,1,1,1,1,0,3,4,48,293,88.766921,18,0,0,0,0,0
1537383994.000000,0,1,1,1,0,2,2,632,244,18.124167,12,1288,1.055175,1249,0,0
1537385197.000000,0,1,2,2,0.992112,90,44,6330.5,332,0.101348,267,89571.5,7.510168,89037,0,0
1537385265.000000,0,1,1,1,0,10,0,101,327,1.830243,5,89573,1.546376,89038,0,0
1537386056.000000,0,1,1,3,1.551916,49,49,1178.333333,326,8.774919,190,492,1.069643,493,0,0
1537386902.000000,1,1,2,2,0.095017,53,29,1121.5,332,42.878235,88,89574.5,1.011837,89040,1,268.020764
1537386934.000000,1,1,1,1,0,67,13,150,294,82.002095,6,89576,1.012195,89041,1,320.385162
1537388050.000000,1,1,1,1,0,0,7,1515,324,6.04235,18,89577,1.165499,89042,0,0
1537388749.000000,0,1,4,6,1.657826,650,6,916.833333,340,-11.987043,277,40.5,0.968789,43,1,9.359144
1537388919.000000,1,1,1,1,0,1,1,336,269,160.804826,8,89578,1.006219,89043,0,0
1537389797.000000,0,1,1,13,2.873137,1596,182,160.076923,333,11.005288,48,143,1.069128,149,0,0
1537391081.000000,1,1,1,1,0,1,1,611,333,0.823588,94,89579,2.214199,89044,0,0
1537391701.000000,0,1,1,1,0,5,5,240,340,0.034167,1,44,30.268293,44,0,0
1537391774.000000,0,1,10,14,3.464835,40,24,973.285714,334,44.804357,1450,89586.5,1.030922,89058,0,0
1537393189.000000,1,1,1,1,0,4,4,5374,326,0.671447,125,202,2.489321,194,1,26.048056
1537393468.000000,0,1,1,1,0,3,1,272,332,2.586991,75,738,1.38655,738,1,133.389329
1537394047.000000,0,1,2,6,1.001461,342,257,991.166667,331,6.081115,409,1156.5,1.141776,1129,1,35.848877
1537395681.000000,0,1,1,1,0,22,7,880,326,0.151586,11,325,7.596931,316,0,0
1537395696.000000,0,1,1,2,0.764205,42,3,2154,329,0.175498,77,89594.5,5.273561,89060,0,0
1537396818.000000,0,1,12,26,3.518477,1635,28,1335.115385,335,26.25987,3451,89608.5,4.298183,89086,1,1.071169
1537397067.000000,0,1,1,1,0,35,0,2702,329,0.015868,34,411,64.019694,411,0,0
1537398751.000000,0,1,1,1,0,481,481,33108,307,0.927905,297,89622,2.077696,89087,0,0
1537399462.000000,0,1,1,1,0,1,0,639,331,9.160104,46,174,1.109169,174,0,0
1537399508.000000,0,1,2,11,2.571931,338,114,1018.363636,332,10.743651,788,1476,1.511708,1480,0,0
1537403337.000000,0,1,2,4,1.260459,95,3,277.75,333,1.166887,118,89624.5,1.446344,89091,0,0
1537404009.000000,0,1,2,6,1.556637,118,51,1223.166667,332,20.97189,348,741.5,1.074613,744,1,0.87603
1537404133.000000,0,1,2,2,1,122,0,58040,331,2.030168,1059,89627.5,1.367143,89093,0,0
1537404487.000000,1,1,1,1,0,2,2,706,321,29.045139,25,326,1.034429,317,0,0
1537406872.000000,1,1,5,9,2.340202,94,36,1676,334,35.752144,1137,250,1.004814,253,1,29.878507
1537407256.000000,0,1,1,1,0,1,9,186,210,6.36397,23,209,1.157135,209,0,0
1537408216.000000,0,1,4,18,1.213649,227,81,36.555556,308,11.587697,10,706.5,1.00827,709,0,0
1537416943.000000,0,2,3,7,2.328241,24,10,874.142857,368,0.449271,312,20,1.824465,14,0,0
1537417409.000000,0,1,2,2,0.954434,4,4,235.5,331,7.09184,42,3170.5,1.106291,3147,0,0
1537418111.000000,0,4,7,23,2.849485,401,32,281.521739,368,8.396002,369,659,1.012398,14,1,1.712095
1537418962.000000,0,1,1,1,0,2,2,2273,335,0.256296,186,412,4.901734,412,0,0
1537419729.000000,1,1,1,1,0,1,1,225,293,93.042766,8,0,0,0,0,0
1537421406.000000,0,1,1,1,0,20,20,3327,320,13.318669,123,89629,1.075083,89094,0,0
